Date,District,cumm_rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
2018-10-26,Warangal,0.0,18.9,36.9,38.7,100.0,0.0,21.7
2018-10-27,Warangal,0.0,19.9,36.5,40.0,100.0,0.0,20.1
2018-10-28,Warangal,0.0,22.1,36.1,33.4,100.0,0.0,21.8
2018-10-29,Warangal,0.0,20.8,35.9,43.0,100.0,0.0,28.3
2018-10-30,Warangal,0.0,22.6,35.6,46.5,86.3,3.4,34.3
2018-10-31,Warangal,0.0,21.1,36.7,46.8,98.9,2.4,25.6
2018-11-01,Warangal,0.0,22.0,36.0,46.2,100.0,0.0,19.9
2018-11-02,Warangal,0.0,23.4,36.0,62.6,100.0,0.0,17.8
2018-11-03,Warangal,0.8,27.2,35.9,57.9,100.0,0.0,18.7
2018-11-04,Warangal,0.0,27.2,36.1,60.2,100.0,1.5,23.2
2018-11-05,Warangal,0.0,25.5,36.1,69.4,100.0,0.0,17.9
2018-11-06,Warangal,0.0,23.0,36.3,68.9,100.0,0.0,15.4
2018-11-07,Warangal,0.0,25.4,36.7,50.9,100.0,0.0,19.8
2018-11-08,Warangal,0.0,24.6,36.2,54.2,100.0,2.4,14.9
2018-11-09,Warangal,0.0,24.6,36.2,64.7,100.0,0.0,16.1
2018-11-10,Warangal,0.0,20.0,36.5,55.0,100.0,1.7,19.2
2018-11-11,Warangal,0.0,19.9,36.5,43.6,100.0,0.3,21.3
2018-11-12,Warangal,0.0,19.0,37.0,39.4,100.0,2.3,21.7
2018-11-13,Warangal,0.0,19.5,35.8,36.0,100.0,1.8,27.2
2018-11-14,Warangal,0.0,19.5,36.3,31.2,100.0,2.2,22.7
2018-11-15,Warangal,0.0,21.9,35.7,39.4,100.0,0.3,19.9
2018-11-16,Warangal,0.0,21.9,36.8,43.2,100.0,1.8,20.7
2018-11-17,Warangal,0.0,27.0,36.4,40.6,100.0,0.3,10.5
2018-11-18,Warangal,52.0,27.0,36.2,58.1,100.0,0.3,15.2
2018-11-19,Warangal,0.0,26.4,36.4,63.6,100.0,2.9,22.7
2018-11-20,Warangal,0.0,24.3,36.4,54.3,100.0,3.0,17.2
2018-11-21,Warangal,0.0,22.6,35.6,53.6,100.0,2.2,17.8
2018-11-22,Warangal,0.0,21.9,35.6,42.3,100.0,1.4,24.3
2018-11-23,Warangal,0.0,22.6,35.7,46.8,100.0,2.1,21.1
2018-11-24,Warangal,0.0,21.9,35.4,55.1,100.0,1.0,15.4
2018-11-25,Warangal,0.0,19.3,34.9,42.6,100.0,3.3,21.7
2018-11-26,Warangal,0.0,18.0,34.8,39.1,100.0,0.0,18.9
2018-11-27,Warangal,0.0,16.9,35.7,40.0,100.0,2.2,19.5
2018-11-28,Warangal,0.0,17.3,35.6,44.1,100.0,2.0,15.3
