Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
14,3,Rajanna-Siricilla,Vemulawada_Rural,28-Nov-20,0.3,18.5,22.8,63.9,98,0,11.2
14,3,Rajanna-Siricilla,Vemulawada_Rural,29-Nov-20,0,19.2,28.2,51.4,98.9,0,24.4
14,3,Rajanna-Siricilla,Vemulawada_Rural,30-Nov-20,0,20,32.6,44.4,100,0,10.1
14,3,Rajanna-Siricilla,Vemulawada_Rural,1-Dec-20,0,15.9,31.6,43,100,0,6.4
14,3,Rajanna-Siricilla,Vemulawada_Rural,2-Dec-20,0,14.6,30.4,30.5,100,0,14.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,3-Dec-20,0,13.4,30.5,28.7,100,0,13.5
14,3,Rajanna-Siricilla,Vemulawada_Rural,4-Dec-20,0,13.6,31,30.7,100,0,7.1
14,3,Rajanna-Siricilla,Vemulawada_Rural,5-Dec-20,0,12,30.4,21.3,100,0,14.6
14,3,Rajanna-Siricilla,Vemulawada_Rural,6-Dec-20,0,12.5,30.6,18.7,100,0,15.2
14,3,Rajanna-Siricilla,Vemulawada_Rural,7-Dec-20,0,13.6,31,22.6,100,0,19.8
14,3,Rajanna-Siricilla,Vemulawada_Rural,8-Dec-20,0,13.3,32.2,22.6,100,0,13.6
14,3,Rajanna-Siricilla,Vemulawada_Rural,9-Dec-20,0,13.6,31.5,25.5,100,0,22.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,10-Dec-20,0,14.3,32.9,21.6,100,0,20.6
14,3,Rajanna-Siricilla,Vemulawada_Rural,11-Dec-20,0,15.4,31.1,28.9,100,0,17
14,3,Rajanna-Siricilla,Vemulawada_Rural,12-Dec-20,0,15.9,31.6,31.9,100,0,18.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,13-Dec-20,0,16.7,29.7,41.3,100,0,15.4
14,3,Rajanna-Siricilla,Vemulawada_Rural,14-Dec-20,0,16.5,29.7,42.8,100,0,16.1
14,3,Rajanna-Siricilla,Vemulawada_Rural,15-Dec-20,0,15,30.2,39,100,0,21.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,16-Dec-20,0,16.7,29.5,41.5,100,0,24
14,3,Rajanna-Siricilla,Vemulawada_Rural,17-Dec-20,0,16.6,30.2,39.1,100,0,13
14,3,Rajanna-Siricilla,Vemulawada_Rural,18-Dec-20,0,16.6,31,43.8,100,0,10
14,3,Rajanna-Siricilla,Vemulawada_Rural,19-Dec-20,0,15.1,30.4,38.8,100,0,16.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,20-Dec-20,0,12.5,28.8,35.6,100,0,16.2
14,3,Rajanna-Siricilla,Vemulawada_Rural,21-Dec-20,0,10.5,28.5,27.7,100,0,18.1
14,3,Rajanna-Siricilla,Vemulawada_Rural,22-Dec-20,0,9.6,28.4,19,100,0,11.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,23-Dec-20,0,9.8,29.5,18.7,100,0,13.3
14,3,Rajanna-Siricilla,Vemulawada_Rural,24-Dec-20,0,12.3,28.4,25.8,100,0,15.3
14,3,Rajanna-Siricilla,Vemulawada_Rural,25-Dec-20,0,13.6,28.2,33.1,100,0,16
14,3,Rajanna-Siricilla,Vemulawada_Rural,26-Dec-20,0,12.6,28.2,33.9,100,0,14.2
14,3,Rajanna-Siricilla,Vemulawada_Rural,27-Dec-20,0,12,29.8,26.3,100,0,11.9
14,3,Rajanna-Siricilla,Vemulawada_Rural,28-Dec-20,0,13.1,30.3,26.9,100,0,14.2
14,3,Rajanna-Siricilla,Vemulawada_Rural,29-Dec-20,0,14.5,29.9,31.6,100,0,14.1
14,3,Rajanna-Siricilla,Vemulawada_Rural,30-Dec-20,0,14.4,29.1,38.2,100,0,14.4
14,3,Rajanna-Siricilla,Vemulawada_Rural,31-Dec-20,0,15.6,28.3,43.7,100,0,15.8
14,4,Rajanna-Siricilla,Boinpalle,1-Oct-20,0.9,24,33.3,83.5,98.2,0,6.3
14,4,Rajanna-Siricilla,Boinpalle,2-Oct-20,0,24.4,33.5,69.3,98,0,8.4
14,4,Rajanna-Siricilla,Boinpalle,3-Oct-20,0,25.3,33.4,66.4,97.8,0,10
14,4,Rajanna-Siricilla,Boinpalle,4-Oct-20,0,23,35,45.2,97.4,0,8.4
14,4,Rajanna-Siricilla,Boinpalle,5-Oct-20,0,22.1,34.2,47.7,97,0,8.4
14,4,Rajanna-Siricilla,Boinpalle,6-Oct-20,0,23.4,34.1,46.4,97.1,0,7.7
14,4,Rajanna-Siricilla,Boinpalle,7-Oct-20,0,24.8,33.1,56.5,95.2,0,4.5
14,4,Rajanna-Siricilla,Boinpalle,8-Oct-20,38.9,21.6,25.9,88.1,98.1,0,4.4
14,4,Rajanna-Siricilla,Boinpalle,9-Oct-20,0,23,30.2,76.2,98.8,0,3.6
14,4,Rajanna-Siricilla,Boinpalle,10-Oct-20,0,24.5,33.4,62.3,98.8,0,4.2
14,4,Rajanna-Siricilla,Boinpalle,11-Oct-20,0.3,24.6,33.3,69.6,98.8,0,4
14,4,Rajanna-Siricilla,Boinpalle,12-Oct-20,5.5,22.4,29.8,80.4,98.7,0,5.3
14,4,Rajanna-Siricilla,Boinpalle,13-Oct-20,7,23.1,30.5,77.2,97.6,0,4.4
14,4,Rajanna-Siricilla,Boinpalle,14-Oct-20,34.4,23.8,26.9,89,97.3,2,8.9
14,4,Rajanna-Siricilla,Boinpalle,15-Oct-20,6.4,24,27.7,85.6,92.9,0,11.4
14,4,Rajanna-Siricilla,Boinpalle,16-Oct-20,0,23.6,31.1,83.7,93,0,3.1
14,4,Rajanna-Siricilla,Boinpalle,17-Oct-20,4.7,24.4,35,59.6,91.1,0,6.6
14,4,Rajanna-Siricilla,Boinpalle,18-Oct-20,0.3,22.7,31.5,78.9,90.5,0,10.5
14,4,Rajanna-Siricilla,Boinpalle,19-Oct-20,0,24.3,32.9,71.6,90.3,0,3.7
14,4,Rajanna-Siricilla,Boinpalle,20-Oct-20,0,24.4,33.7,65.9,90.3,0,6.9
14,4,Rajanna-Siricilla,Boinpalle,21-Oct-20,3.9,23.6,32,75.9,88.5,0,7.3
14,4,Rajanna-Siricilla,Boinpalle,22-Oct-20,0,22.7,32.2,73.2,91,0,7.6
14,4,Rajanna-Siricilla,Boinpalle,23-Oct-20,0,20.6,34.6,54.7,89.9,0,5
14,4,Rajanna-Siricilla,Boinpalle,24-Oct-20,0,21.1,34,47.4,90.4,0,6.3
14,4,Rajanna-Siricilla,Boinpalle,25-Oct-20,0,21,34.7,43.1,90.7,0,5.1
14,4,Rajanna-Siricilla,Boinpalle,26-Oct-20,0,21.3,34.3,46.6,89.9,0,5.8
14,4,Rajanna-Siricilla,Boinpalle,27-Oct-20,0,20,32.9,44.7,89.5,0,7.9
14,4,Rajanna-Siricilla,Boinpalle,28-Oct-20,0,18.9,32.4,48.5,90,0,8.5
14,4,Rajanna-Siricilla,Boinpalle,29-Oct-20,0,19.2,33,45.6,90.1,0,5.9
14,4,Rajanna-Siricilla,Boinpalle,30-Oct-20,0,21.5,32.9,46.3,89.8,0,8.7
14,4,Rajanna-Siricilla,Boinpalle,31-Oct-20,0,20.3,32.6,48,90,0,7.7
14,4,Rajanna-Siricilla,Boinpalle,1-Nov-20,0,17.9,32,46.1,89.4,0,8.7
14,4,Rajanna-Siricilla,Boinpalle,2-Nov-20,0,19.1,33.1,40.7,86.3,0,8.1
14,4,Rajanna-Siricilla,Boinpalle,3-Nov-20,0,19.8,33.4,48.2,86.7,0,6.1
14,4,Rajanna-Siricilla,Boinpalle,4-Nov-20,0,16.9,33,39.5,85.9,0,9.6
14,4,Rajanna-Siricilla,Boinpalle,5-Nov-20,0,16.2,33,29.9,86.5,0,7.9
14,4,Rajanna-Siricilla,Boinpalle,6-Nov-20,0,15.4,32.9,29.2,87,0,8.2
14,4,Rajanna-Siricilla,Boinpalle,7-Nov-20,0,19.3,31.8,45.8,86.6,0,9.2
14,4,Rajanna-Siricilla,Boinpalle,8-Nov-20,0,15,32.4,40.3,88.1,0,10.2
14,4,Rajanna-Siricilla,Boinpalle,9-Nov-20,0,13.8,31.7,35.1,92.4,,
14,4,Rajanna-Siricilla,Boinpalle,10-Nov-20,0,11.1,30,29.9,95.3,0,9.5
14,4,Rajanna-Siricilla,Boinpalle,11-Nov-20,0,11.9,28.3,35.3,94.4,0,19.9
14,4,Rajanna-Siricilla,Boinpalle,12-Nov-20,0,18.4,32,40.4,94.3,0,13.4
14,4,Rajanna-Siricilla,Boinpalle,13-Nov-20,0,20.8,31.8,57.5,97.8,0,11.8
14,4,Rajanna-Siricilla,Boinpalle,14-Nov-20,0,18.9,31.7,55,97.9,0,9.9
14,4,Rajanna-Siricilla,Boinpalle,15-Nov-20,0,18,32.8,43.8,96.6,0,15.5
14,4,Rajanna-Siricilla,Boinpalle,16-Nov-20,0,19.5,33.5,44.6,97.4,0,11.5
14,4,Rajanna-Siricilla,Boinpalle,17-Nov-20,0,17.3,33.1,46.8,97.2,0,18.3
14,4,Rajanna-Siricilla,Boinpalle,18-Nov-20,0,17.7,32.6,46.1,98,0,15.3
14,4,Rajanna-Siricilla,Boinpalle,19-Nov-20,0,20.5,32.6,54.1,98.4,0,18.3
14,4,Rajanna-Siricilla,Boinpalle,20-Nov-20,0,18.5,34.1,46.9,98.1,0,17.1
14,4,Rajanna-Siricilla,Boinpalle,21-Nov-20,0,18.7,35.6,33.9,95.9,0,15.2
14,4,Rajanna-Siricilla,Boinpalle,22-Nov-20,0,18.8,32.8,44.3,98.1,0,8.6
14,4,Rajanna-Siricilla,Boinpalle,23-Nov-20,0,15.3,30.9,52.1,96.8,0,9.8
14,4,Rajanna-Siricilla,Boinpalle,24-Nov-20,0,13,30,37.8,95.8,0,18.1
14,4,Rajanna-Siricilla,Boinpalle,25-Nov-20,0,12.6,29.5,34.5,96,0,15.4
14,4,Rajanna-Siricilla,Boinpalle,26-Nov-20,0,20.4,31,39.2,87.8,0,15.2
14,4,Rajanna-Siricilla,Boinpalle,27-Nov-20,0,19.5,28.1,60.7,80.3,1.1,12.9
14,4,Rajanna-Siricilla,Boinpalle,28-Nov-20,0.3,19.2,22.1,71.6,86.4,0.6,14.5
14,4,Rajanna-Siricilla,Boinpalle,29-Nov-20,0,18.8,27.7,57.2,93.5,0,15.2
14,4,Rajanna-Siricilla,Boinpalle,30-Nov-20,0,19.3,31.6,53.8,96.4,0,13.8
14,4,Rajanna-Siricilla,Boinpalle,1-Dec-20,0,15.2,30.7,50.2,97.5,0,12.9
14,4,Rajanna-Siricilla,Boinpalle,2-Dec-20,0,14,30.6,41,95.7,0,13.8
14,4,Rajanna-Siricilla,Boinpalle,3-Dec-20,0,12.6,29.6,40.1,96.7,0,18.5
14,4,Rajanna-Siricilla,Boinpalle,4-Dec-20,0,12.8,30.8,38.8,95.7,0,14.1
14,4,Rajanna-Siricilla,Boinpalle,5-Dec-20,0,11.9,29.9,32,94,0,19.8
14,4,Rajanna-Siricilla,Boinpalle,6-Dec-20,0,11.9,30.5,29,94,0,13.6
14,4,Rajanna-Siricilla,Boinpalle,7-Dec-20,0,13.1,31,32.4,93.6,0,11.1
14,4,Rajanna-Siricilla,Boinpalle,8-Dec-20,0,12.8,31.3,32.5,95.5,0,15.1
14,4,Rajanna-Siricilla,Boinpalle,9-Dec-20,0,12.3,31.6,34,96.2,0,14.3
14,4,Rajanna-Siricilla,Boinpalle,10-Dec-20,0,13.4,32,31.8,95.5,0,15.4
14,4,Rajanna-Siricilla,Boinpalle,11-Dec-20,0,14.9,31.3,37.3,95.7,0,14
14,4,Rajanna-Siricilla,Boinpalle,12-Dec-20,0,15.2,31.4,39.9,97,0,12.9
14,4,Rajanna-Siricilla,Boinpalle,13-Dec-20,0,15.8,30.3,45.9,97.6,0,11.7
14,4,Rajanna-Siricilla,Boinpalle,14-Dec-20,0,15.6,29.4,49.9,97.8,0,19.3
14,4,Rajanna-Siricilla,Boinpalle,15-Dec-20,0,14.2,30,45.9,96.9,0,17.1
14,4,Rajanna-Siricilla,Boinpalle,16-Dec-20,0,16,29.9,48.7,97.8,0,21.3
14,4,Rajanna-Siricilla,Boinpalle,17-Dec-20,0,15.4,30.6,46.8,97.5,0,13.9
14,4,Rajanna-Siricilla,Boinpalle,18-Dec-20,0,16.3,30.7,51,97.2,0,7.9
14,4,Rajanna-Siricilla,Boinpalle,19-Dec-20,0,14.8,29.3,45.4,96.4,0,13.3
14,4,Rajanna-Siricilla,Boinpalle,20-Dec-20,0,12.2,27.9,44.9,96.5,0,13.5
14,4,Rajanna-Siricilla,Boinpalle,21-Dec-20,0,9.9,27.9,31.7,93.4,0,20.5
14,4,Rajanna-Siricilla,Boinpalle,22-Dec-20,0,9,27.9,28.2,92.6,0,11.7
14,4,Rajanna-Siricilla,Boinpalle,23-Dec-20,0,9.5,28.4,27,93.9,0,16.2
14,4,Rajanna-Siricilla,Boinpalle,24-Dec-20,0,11.4,28.5,33.2,95.5,0,11.6
14,4,Rajanna-Siricilla,Boinpalle,25-Dec-20,0,12.1,29,40.8,96.6,0,14.7
14,4,Rajanna-Siricilla,Boinpalle,26-Dec-20,0,11.5,28.3,40,97.2,0,13.4
14,4,Rajanna-Siricilla,Boinpalle,27-Dec-20,0,11.9,29.1,36.1,96.3,0,15
14,4,Rajanna-Siricilla,Boinpalle,28-Dec-20,0,12.3,29.5,36.2,96.9,0,14.2
14,4,Rajanna-Siricilla,Boinpalle,29-Dec-20,0,13.3,30.6,37.2,96.9,0,13.8
14,4,Rajanna-Siricilla,Boinpalle,30-Dec-20,0,13.2,29.3,44.2,97.5,0,17
14,4,Rajanna-Siricilla,Boinpalle,31-Dec-20,0,14.7,28.9,46.9,97.6,0,16.7
14,5,Rajanna-Siricilla,Vemulawada,1-Oct-20,1.2,24.1,33.7,81.8,100,0,3.1
14,5,Rajanna-Siricilla,Vemulawada,2-Oct-20,0,24.1,34.1,56.2,100,0,4
14,5,Rajanna-Siricilla,Vemulawada,3-Oct-20,0,25.4,34.1,59,100,0,3.4
14,5,Rajanna-Siricilla,Vemulawada,4-Oct-20,0,23.2,35.4,43.4,100,0,2
14,5,Rajanna-Siricilla,Vemulawada,5-Oct-20,0,22.2,34.7,43.1,100,0,4.9
14,5,Rajanna-Siricilla,Vemulawada,6-Oct-20,0,23.9,34.7,42.9,100,0,3.9
14,5,Rajanna-Siricilla,Vemulawada,7-Oct-20,3.8,24,33.9,52.9,100,0,1.1
14,5,Rajanna-Siricilla,Vemulawada,8-Oct-20,13.6,21,24.7,96.8,100,0,0.9
14,5,Rajanna-Siricilla,Vemulawada,9-Oct-20,0,22.8,30.7,78.1,100,0,4.9
14,5,Rajanna-Siricilla,Vemulawada,10-Oct-20,0,24.3,34.6,67.5,100,0,5.6
14,5,Rajanna-Siricilla,Vemulawada,11-Oct-20,0.7,24.2,34.2,71.5,100,0,1.2
14,5,Rajanna-Siricilla,Vemulawada,12-Oct-20,3.7,23.6,30.6,79.9,100,0,1.9
14,5,Rajanna-Siricilla,Vemulawada,13-Oct-20,5.6,23,31.8,98.9,100,0,3.6
14,5,Rajanna-Siricilla,Vemulawada,14-Oct-20,31.6,23.9,26.6,92.2,100,0,5.3
14,5,Rajanna-Siricilla,Vemulawada,15-Oct-20,2,24.1,29,82.8,99.9,0,4.6
14,5,Rajanna-Siricilla,Vemulawada,16-Oct-20,0,23.8,31.2,97.7,100,0,0.1
14,5,Rajanna-Siricilla,Vemulawada,17-Oct-20,0,24.4,34.3,65.2,100,0,5.3
14,5,Rajanna-Siricilla,Vemulawada,18-Oct-20,2.4,22.4,34.4,65.6,86.1,0,11.7
14,5,Rajanna-Siricilla,Vemulawada,19-Oct-20,0,24.2,33.5,63.1,85.8,0,5.3
14,5,Rajanna-Siricilla,Vemulawada,20-Oct-20,0,24.6,34.4,64.7,85.6,0,9.2
14,5,Rajanna-Siricilla,Vemulawada,21-Oct-20,3.6,23.7,33.5,66.8,80.5,0,5.9
14,5,Rajanna-Siricilla,Vemulawada,22-Oct-20,0,23,33,64.7,100,0,4.9
14,5,Rajanna-Siricilla,Vemulawada,23-Oct-20,0,21,35,58.2,85.8,0,5.1
14,5,Rajanna-Siricilla,Vemulawada,24-Oct-20,0,20.7,35.2,51.2,85.5,0,7.8
14,5,Rajanna-Siricilla,Vemulawada,25-Oct-20,0,21.2,35.3,49.7,85.4,0,5.5
14,5,Rajanna-Siricilla,Vemulawada,26-Oct-20,0,21.3,34.5,52.1,84.6,0,5.5
14,5,Rajanna-Siricilla,Vemulawada,27-Oct-20,0,20,33.7,50.7,84.7,0,7.1
14,5,Rajanna-Siricilla,Vemulawada,28-Oct-20,0,18.7,33.3,54.3,84.9,0,4
14,5,Rajanna-Siricilla,Vemulawada,29-Oct-20,0,18.9,33.9,51.2,84.8,0,4.6
14,5,Rajanna-Siricilla,Vemulawada,30-Oct-20,0,21.3,34.5,51.2,84.5,0,6.7
14,5,Rajanna-Siricilla,Vemulawada,31-Oct-20,0,20.1,33.4,52.8,84.8,0,7.7
14,5,Rajanna-Siricilla,Vemulawada,1-Nov-20,0,18.3,32.5,49.7,84.6,0,9.5
14,5,Rajanna-Siricilla,Vemulawada,2-Nov-20,0,19.2,33.8,47.5,83.7,0,9.3
14,5,Rajanna-Siricilla,Vemulawada,3-Nov-20,0,19.8,34.2,51.5,84.1,0,9.6
14,5,Rajanna-Siricilla,Vemulawada,4-Nov-20,0,17.2,33.7,46,85,0,14.1
14,5,Rajanna-Siricilla,Vemulawada,5-Nov-20,0,15.7,33.3,39.4,85.2,0,8.9
14,5,Rajanna-Siricilla,Vemulawada,6-Nov-20,0,15,34.2,38.3,85.2,0,10.2
14,5,Rajanna-Siricilla,Vemulawada,7-Nov-20,0,19.4,32.5,53.5,84.2,0,9.1
14,5,Rajanna-Siricilla,Vemulawada,8-Nov-20,0,15.1,33.5,47.9,85,0,8
14,5,Rajanna-Siricilla,Vemulawada,9-Nov-20,0,13.4,32.7,43.5,84.8,0,10.5
14,5,Rajanna-Siricilla,Vemulawada,10-Nov-20,0,12.6,31.9,38.4,84.9,0,0.2
14,5,Rajanna-Siricilla,Vemulawada,11-Nov-20,0,13,30.8,42.7,84.5,0,0.5
14,5,Rajanna-Siricilla,Vemulawada,12-Nov-20,0,19.2,32.9,45.8,81.8,0,4.3
14,5,Rajanna-Siricilla,Vemulawada,13-Nov-20,0,21.4,31.6,60.6,98.4,0,3.2
14,5,Rajanna-Siricilla,Vemulawada,14-Nov-20,0,19.3,32.7,58.2,100,0,0.2
14,5,Rajanna-Siricilla,Vemulawada,15-Nov-20,0,18,34.5,49.6,84.1,0,4.5
14,5,Rajanna-Siricilla,Vemulawada,16-Nov-20,0,19.7,33.4,51.1,83.9,0,5.2
14,5,Rajanna-Siricilla,Vemulawada,17-Nov-20,0,18.6,33.2,53.1,84.2,0,2.6
14,5,Rajanna-Siricilla,Vemulawada,18-Nov-20,0,18.4,34.8,35.9,100,0,3.6
14,5,Rajanna-Siricilla,Vemulawada,19-Nov-20,0,21.6,33.7,37.1,100,0,1.3
14,5,Rajanna-Siricilla,Vemulawada,20-Nov-20,0,19.7,34.6,53.2,95,0,1.2
14,5,Rajanna-Siricilla,Vemulawada,21-Nov-20,0,18.8,35.3,43.8,83.9,0,4.6
14,5,Rajanna-Siricilla,Vemulawada,22-Nov-20,0,19,34.2,47,84.1,0,5.1
14,5,Rajanna-Siricilla,Vemulawada,23-Nov-20,0,16,32.9,56.7,84.1,0,1.9
14,5,Rajanna-Siricilla,Vemulawada,24-Nov-20,0,13.9,32.8,45.1,84.1,0,0.9
14,5,Rajanna-Siricilla,Vemulawada,25-Nov-20,0,13.9,31.8,41.4,84.2,0,9.5
14,5,Rajanna-Siricilla,Vemulawada,26-Nov-20,0,20.2,33,47.2,79.1,0,6.5
14,5,Rajanna-Siricilla,Vemulawada,27-Nov-20,0,18.8,28.9,64.1,79,0,0.5
14,5,Rajanna-Siricilla,Vemulawada,28-Nov-20,0.4,17,23.2,73.7,83.1,0,3
14,5,Rajanna-Siricilla,Vemulawada,29-Nov-20,0,19,29.6,58.7,83.6,0,2.8
14,5,Rajanna-Siricilla,Vemulawada,30-Nov-20,0,19.8,32.1,58,84.3,0,6.3
14,5,Rajanna-Siricilla,Vemulawada,1-Dec-20,0,16.5,32.6,51.8,99.9,0,5.7
14,5,Rajanna-Siricilla,Vemulawada,2-Dec-20,0,14.7,31.2,48.7,84.1,0,8.5
14,5,Rajanna-Siricilla,Vemulawada,3-Dec-20,0,13.7,32.7,43.7,84.2,0,8.8
14,5,Rajanna-Siricilla,Vemulawada,4-Dec-20,0,13.6,32.6,46.3,84.1,0,4.7
14,5,Rajanna-Siricilla,Vemulawada,5-Dec-20,0,11.9,32.6,41.2,84.4,0,8.3
14,5,Rajanna-Siricilla,Vemulawada,6-Dec-20,0,12.2,32.6,38.5,84.5,0,9.7
14,5,Rajanna-Siricilla,Vemulawada,7-Dec-20,0,13.7,32.8,38.3,84.1,0,7.5
14,5,Rajanna-Siricilla,Vemulawada,8-Dec-20,0,13.6,34.3,39.2,84.5,0,6.1
14,5,Rajanna-Siricilla,Vemulawada,9-Dec-20,0,13.7,31.5,24.4,84.4,0,6.9
14,5,Rajanna-Siricilla,Vemulawada,10-Dec-20,0,14.1,31.3,39,84.5,0,5.3
14,5,Rajanna-Siricilla,Vemulawada,11-Dec-20,0,15.1,31.5,45.7,84.4,0,6.5
14,5,Rajanna-Siricilla,Vemulawada,12-Dec-20,0,15.8,32.9,45.9,84.2,0,5.8
14,5,Rajanna-Siricilla,Vemulawada,13-Dec-20,0,16,30.9,55.1,83.9,0,10.8
14,5,Rajanna-Siricilla,Vemulawada,14-Dec-20,0,16.3,30.3,56.9,83.6,0,6.1
14,5,Rajanna-Siricilla,Vemulawada,15-Dec-20,0,14.4,29.9,30.5,83.8,0,1.7
14,5,Rajanna-Siricilla,Vemulawada,16-Dec-20,0,16,31.1,53.9,83.7,0,2.2
14,5,Rajanna-Siricilla,Vemulawada,17-Dec-20,0,16.2,30.7,51.5,83.6,0,4.7
14,5,Rajanna-Siricilla,Vemulawada,18-Dec-20,0,16.3,33.2,50.2,83.5,0,5.9
14,5,Rajanna-Siricilla,Vemulawada,19-Dec-20,0,14.6,30.4,52.2,83.8,0,1.6
14,5,Rajanna-Siricilla,Vemulawada,20-Dec-20,0,12.7,29.8,48.1,84,0,0.1
14,5,Rajanna-Siricilla,Vemulawada,21-Dec-20,0,10.6,29.3,43,84.2,0,1.2
14,5,Rajanna-Siricilla,Vemulawada,22-Dec-20,0,9.6,28.7,20.1,84.3,0,0.6
14,5,Rajanna-Siricilla,Vemulawada,23-Dec-20,0,10.2,29.1,18.1,84.4,0,7.4
14,5,Rajanna-Siricilla,Vemulawada,24-Dec-20,0,12,29.1,43.9,84.1,0,2.2
14,5,Rajanna-Siricilla,Vemulawada,25-Dec-20,0,13.3,28.8,47.2,84.1,0,0.2
14,5,Rajanna-Siricilla,Vemulawada,26-Dec-20,0,12.5,28.5,49.2,83.8,0,0.1
14,5,Rajanna-Siricilla,Vemulawada,27-Dec-20,0,12,29.8,45.2,83.6,0,3
14,5,Rajanna-Siricilla,Vemulawada,28-Dec-20,0,13.1,30.7,45.5,83.4,0,6
14,5,Rajanna-Siricilla,Vemulawada,29-Dec-20,0,13.8,30.7,46,82.9,0,5.9
14,5,Rajanna-Siricilla,Vemulawada,30-Dec-20,0,13.6,29.5,51.1,83.3,0,1.6
14,5,Rajanna-Siricilla,Vemulawada,31-Dec-20,0,15.1,28.4,56.2,83.1,0,7.5
14,6,Rajanna-Siricilla,Sirsilla,1-Oct-20,0.3,22.9,32.3,72.2,96.2,0,2.9
14,6,Rajanna-Siricilla,Sirsilla,2-Oct-20,0,23.7,32.4,72.8,96.6,0,1.9
14,6,Rajanna-Siricilla,Sirsilla,3-Oct-20,0,25.8,32.7,67.8,92.8,0,2
14,6,Rajanna-Siricilla,Sirsilla,4-Oct-20,0,23.2,33.8,51.4,92.8,0,1.9
14,6,Rajanna-Siricilla,Sirsilla,5-Oct-20,0,22.3,33.3,50.7,93.9,0,2.1
14,6,Rajanna-Siricilla,Sirsilla,6-Oct-20,0,23.8,33.7,61.3,95.1,0,2.8
14,6,Rajanna-Siricilla,Sirsilla,7-Oct-20,16.4,24.1,34.2,57.4,99.1,0,2
14,6,Rajanna-Siricilla,Sirsilla,8-Oct-20,43.3,21.4,25.4,94.2,100,0,1.7
14,6,Rajanna-Siricilla,Sirsilla,9-Oct-20,0,23,31.6,76.4,100,0,1.1
14,6,Rajanna-Siricilla,Sirsilla,10-Oct-20,0,22.9,34.2,70.4,100,0,0.6
14,6,Rajanna-Siricilla,Sirsilla,11-Oct-20,3,24,34.3,73.6,100,0,1.5
14,6,Rajanna-Siricilla,Sirsilla,12-Oct-20,47.4,23.8,29.6,78.1,100,0,1.8
14,6,Rajanna-Siricilla,Sirsilla,13-Oct-20,1.7,23.3,31.1,81.6,99.4,0,65.1
14,6,Rajanna-Siricilla,Sirsilla,14-Oct-20,37.8,23.9,26.3,92.7,100,0.2,3.9
14,6,Rajanna-Siricilla,Sirsilla,15-Oct-20,10,24,28.6,82,100,0,2.5
14,6,Rajanna-Siricilla,Sirsilla,16-Oct-20,0.3,23.9,32.1,77.7,100,0,1
14,6,Rajanna-Siricilla,Sirsilla,17-Oct-20,3.4,24.4,34.1,66.1,100,0,1.8
14,6,Rajanna-Siricilla,Sirsilla,18-Oct-20,19.5,22.5,33.8,72.2,99.9,0,1.4
14,6,Rajanna-Siricilla,Sirsilla,19-Oct-20,0,24.3,34.6,66,100,0,1.4
14,6,Rajanna-Siricilla,Sirsilla,20-Oct-20,4.1,24.6,34.7,65.8,100,0,65.1
14,6,Rajanna-Siricilla,Sirsilla,21-Oct-20,3.8,23.6,33.3,69.9,99.5,0,1.5
14,6,Rajanna-Siricilla,Sirsilla,22-Oct-20,0,22.6,33.3,68.2,99.7,0,1.2
14,6,Rajanna-Siricilla,Sirsilla,23-Oct-20,0,20.6,34.6,58,99.7,0,1.1
14,6,Rajanna-Siricilla,Sirsilla,24-Oct-20,0,21.2,34.7,48.8,99.6,0,1.1
14,6,Rajanna-Siricilla,Sirsilla,25-Oct-20,0,21.4,35.5,36.2,99.7,0,0.8
14,6,Rajanna-Siricilla,Sirsilla,26-Oct-20,0,21.1,34.7,42.7,99.6,0,1.2
14,6,Rajanna-Siricilla,Sirsilla,27-Oct-20,0,19.5,34.4,41.7,99.6,0,1
14,6,Rajanna-Siricilla,Sirsilla,28-Oct-20,0,18.9,33.9,44.3,99.5,0,1.3
14,6,Rajanna-Siricilla,Sirsilla,29-Oct-20,0,18.6,34.4,38.6,99.7,0,1.4
14,6,Rajanna-Siricilla,Sirsilla,30-Oct-20,0,21.5,34.1,42.4,98.9,0,0.9
14,6,Rajanna-Siricilla,Sirsilla,31-Oct-20,0,19.8,33,46.8,99.8,0,1.6
14,6,Rajanna-Siricilla,Sirsilla,1-Nov-20,0,17.7,32.9,43.1,99.6,0,1.6
14,6,Rajanna-Siricilla,Sirsilla,2-Nov-20,0,18.3,34,35.8,97.8,0,65.1
14,6,Rajanna-Siricilla,Sirsilla,3-Nov-20,0,19.2,34.4,46.4,98.2,0,1.2
14,6,Rajanna-Siricilla,Sirsilla,4-Nov-20,0,16.5,33.8,31.2,99,0,2.5
14,6,Rajanna-Siricilla,Sirsilla,5-Nov-20,0,15.3,33.2,25.9,98,0,2.4
14,6,Rajanna-Siricilla,Sirsilla,6-Nov-20,0,14.7,33.8,23.7,99.1,0,1.5
14,6,Rajanna-Siricilla,Sirsilla,7-Nov-20,0,19.2,33,45.7,99.1,0,1.8
